"QueueId","RepoName","RepoPath","RepoPriorityBand","RepoPriorityScore","BatchType","BatchOrder","BatchChunkIndex","EstimatedComplexity","RecommendedCooldownSeconds","QueueScore","PromptFlavor","FileCount","Files","Goals","Warnings","PacketPath"
"UnifiedAIToolbox.general.012","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","12","medium","180","73","general-doc-improvement","4","docs\archive\orchestration\ORCHESTRATOR_LOGGING.md; docs\archive\orchestration\ORCHESTRATOR_STATUS.md; docs\archive\orchestration\repo-orchestration.md; docs\archive\orchestration\RUN_PROCESS_EVALUATION.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.012.md"
"UnifiedAIToolbox.general.013","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","13","medium","180","71","general-doc-improvement","4","docs\archive\orchestration\run-artifacts.md; docs\archive\parallel-teams.md; docs\archive\phase3\DB_MIGRATION_PLAN.md; docs\archive\phase3\PHASE_3_DEPENDENCIES.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.013.md"
"2026MiddleEastWar.core.001","2026MiddleEastWar","G:\Development\20_Staging\2026MiddleEastWar","Medium","30","core","1","1","low","90","70","core-doc-modernization","2","logs\README.md; README.md","Improve first-use readability and onboarding clarity | Tighten headings, structure, and opening summaries | Clarify architecture, setup, and contributor guidance | Strengthen cross-linking among high-value docs","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\2026MiddleEastWar.core.001.md"
"DataExtraction.core.001","DataExtraction","G:\Development\20_Staging\DataExtraction","Medium","30","core","1","1","low","90","70","core-doc-modernization","1","README.md","Improve first-use readability and onboarding clarity | Tighten headings, structure, and opening summaries | Clarify architecture, setup, and contributor guidance | Strengthen cross-linking among high-value docs","","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\DataExtraction.core.001.md"
"GeminiAIOrchestrator.core.001","GeminiAIOrchestrator","G:\Development\20_Staging\GeminiAIOrchestrator","Medium","30","core","1","1","low","90","70","core-doc-modernization","1","README.md","Improve first-use readability and onboarding clarity | Tighten headings, structure, and opening summaries | Clarify architecture, setup, and contributor guidance | Strengthen cross-linking among high-value docs","","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\GeminiAIOrchestrator.core.001.md"
"SereneHarmony_Site_Starter.core.001","SereneHarmony_Site_Starter","G:\Development\20_Staging\SereneHarmony_Site_Starter","Medium","30","core","1","1","low","90","70","core-doc-modernization","2","custom_SereneHarmonySite\README.md; README.md","Improve first-use readability and onboarding clarity | Tighten headings, structure, and opening summaries | Clarify architecture, setup, and contributor guidance | Strengthen cross-linking among high-value docs","Multiple README.md files detected across the repo","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\SereneHarmony_Site_Starter.core.001.md"
"FowlingScorecard.general.001","FowlingScorecard","G:\Development\20_Staging\FowlingScorecard","High","55","general","4","1","medium","180","70","general-doc-improvement","4","ACHIEVEMENTS.md; ANDROID_QUICKLINK_GUIDE.md; ANDROID_QUICKLINK_IMPLEMENTATION.md; artifacts\HARDENING\followups.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","docs folder exists without docs/index.md | Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\FowlingScorecard.general.001.md"
"GenesysCloudAuditor.general.001","GenesysCloudAuditor","G:\Development\20_Staging\GenesysCloudAuditor","High","55","general","4","1","medium","180","70","general-doc-improvement","4","docs\duplicate_collisions_null_empty_leading_zeros_include_inactive.md; docs\GenesysExtensionAudit.sln.md; docs\inactive_users_toggle_pagination_limits_extension_normalization_rules__acfc93e3.md; docs\qa_specialist_output.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","docs folder exists without docs/index.md | Many markdown files fall into general or unclear categories","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\GenesysCloudAuditor.general.001.md"
"UnifiedAIToolbox.general.014","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","14","medium","180","69","general-doc-improvement","4","docs\archive\phase3\PHASE_3_METRICS.md; docs\archive\phase3\WEB_PORTAL_DEPLOYMENT.md; docs\archive\project-brief.md; docs\archive\PROMPT_CHAIN_EXAMPLES.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.014.md"
"quickstart-resources.core.002","quickstart-resources","G:\Development\20_Staging\quickstart-resources","Medium","30","core","1","2","low","90","68","core-doc-modernization","1","weather-server-typescript\README.md","Improve first-use readability and onboarding clarity | Tighten headings, structure, and opening summaries | Clarify architecture, setup, and contributor guidance | Strengthen cross-linking among high-value docs","Multiple README.md files detected across the repo","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\quickstart-resources.core.002.md"
"FowlingScorecard.general.002","FowlingScorecard","G:\Development\20_Staging\FowlingScorecard","High","55","general","4","2","medium","180","68","general-doc-improvement","4","artifacts\HARDENING\verification.md; CHARTING_PROJECT_PLAN.md; DEPLOYMENT.md; examples\2026-week3-populated-scorecard-transcription.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","docs folder exists without docs/index.md | Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\FowlingScorecard.general.002.md"
"UnifiedAIToolbox.general.015","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","15","medium","180","67","general-doc-improvement","4","docs\archive\PROMPT_CHAIN_FLOW.md; docs\archive\PROMPT_CHAIN_REBUILD.md; docs\archive\PROMPT_CHAIN_SUMMARY.md; docs\archive\prompts\PROMPT_CHAIN_QUICK_START.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.015.md"
"FowlingScorecard.general.003","FowlingScorecard","G:\Development\20_Staging\FowlingScorecard","High","55","general","4","3","medium","180","66","general-doc-improvement","4","IMPLEMENTATION_SUMMARY.md; LEAGUE_MODE_IMPLEMENTATION.md; README_PowerShell.md; SampleLeagueSignUpForm.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","docs folder exists without docs/index.md | Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\FowlingScorecard.general.003.md"
"FowlingScorecard.archival.001","FowlingScorecard","G:\Development\20_Staging\FowlingScorecard","High","55","archival","5","1","medium","180","66","archival-doc-tidy-pass","3","docs\DEV_NOTES.md; HARDENING_NOTES.md; prototype-v1\DEV_NOTES.md","Clarify status and intent of planning or historical docs | Trim noise and improve readability without over-investing | Flag stale or speculative content for review | Preserve useful historical context while reducing clutter","docs folder exists without docs/index.md | Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\FowlingScorecard.archival.001.md"
"UnifiedAIToolbox.general.016","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","16","medium","180","65","general-doc-improvement","4","docs\archive\prompts\PROMPT_CHAIN_RECREATION.md; docs\archive\prompts\PROMPT_LIBRARY_CONSOLIDATION.md; docs\archive\prompts\PROMPTOPS_IMPLEMENTATION_SUMMARY.md; docs\archive\prompts\PROMPTOPS.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.016.md"
"GenesysCloudAuditor.general.002","GenesysCloudAuditor","G:\Development\20_Staging\GenesysCloudAuditor","High","55","general","4","2","low","90","65","general-doc-improvement","2","docs\users_user_work_phone_extension_field_extensions_list_join_keys_normal_2c3cee3c.md; QA.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","docs folder exists without docs/index.md | Many markdown files fall into general or unclear categories","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\GenesysCloudAuditor.general.002.md"
"UnifiedAIToolbox.general.017","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","17","medium","180","63","general-doc-improvement","4","docs\archive\reports\ALERTING_SYSTEM.md; docs\archive\reports\DOCUMENTATION_CONSOLIDATION.md; docs\archive\reports\FINAL_PRODUCT_SUMMARY.md; docs\archive\reports\IMPLEMENTATION_SUMMARY.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.017.md"
"GenesysCloudAuditor.archival.001","GenesysCloudAuditor","G:\Development\20_Staging\GenesysCloudAuditor","High","55","archival","5","1","low","90","63","archival-doc-tidy-pass","2","docs\MSIX_or_ZIP_versioning_signing_notes.md; NOTES.md","Clarify status and intent of planning or historical docs | Trim noise and improve readability without over-investing | Flag stale or speculative content for review | Preserve useful historical context while reducing clutter","docs folder exists without docs/index.md | Many markdown files fall into general or unclear categories","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\GenesysCloudAuditor.archival.001.md"
"UnifiedAIToolbox.general.018","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","18","medium","180","61","general-doc-improvement","4","docs\archive\reports\QA_AUDIT_REPORT.md; docs\archive\reports\QUALITY_TRACKING.md; docs\archive\run-events-ui-progress.md; docs\archive\run-telemetry-ui.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.018.md"
"FowlingScorecard.general.004","FowlingScorecard","G:\Development\20_Staging\FowlingScorecard","High","55","general","4","4","low","90","61","general-doc-improvement","1","TESTING.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","docs folder exists without docs/index.md | Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\FowlingScorecard.general.004.md"
"2025-09-11-System-Dashboard.core.001","2025-09-11-System-Dashboard","G:\Development\20_Staging\2025-09-11-System-Dashboard","Medium","20","core","1","1","low","90","60","core-doc-modernization","1","ReadMe.md","Improve first-use readability and onboarding clarity | Tighten headings, structure, and opening summaries | Clarify architecture, setup, and contributor guidance | Strengthen cross-linking among high-value docs","","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\2025-09-11-System-Dashboard.core.001.md"
"ansible-home-automation.core.001","ansible-home-automation","G:\Development\20_Staging\ansible-home-automation","Medium","20","core","1","1","low","90","60","core-doc-modernization","1","README.md","Improve first-use readability and onboarding clarity | Tighten headings, structure, and opening summaries | Clarify architecture, setup, and contributor guidance | Strengthen cross-linking among high-value docs","","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\ansible-home-automation.core.001.md"
"CoinbaseCryptoAdvisor.core.001","CoinbaseCryptoAdvisor","G:\Development\20_Staging\CoinbaseCryptoAdvisor","Medium","20","core","1","1","low","90","60","core-doc-modernization","1","Readme.md","Improve first-use readability and onboarding clarity | Tighten headings, structure, and opening summaries | Clarify architecture, setup, and contributor guidance | Strengthen cross-linking among high-value docs","","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\CoinbaseCryptoAdvisor.core.001.md"
"NetworkTracker.core.001","NetworkTracker","G:\Development\20_Staging\NetworkTracker","Medium","20","core","1","1","low","90","60","core-doc-modernization","1","README.md","Improve first-use readability and onboarding clarity | Tighten headings, structure, and opening summaries | Clarify architecture, setup, and contributor guidance | Strengthen cross-linking among high-value docs","","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\NetworkTracker.core.001.md"
"PollingGameApp.core.001","PollingGameApp","G:\Development\20_Staging\PollingGameApp","Medium","20","core","1","1","low","90","60","core-doc-modernization","1","README.md","Improve first-use readability and onboarding clarity | Tighten headings, structure, and opening summaries | Clarify architecture, setup, and contributor guidance | Strengthen cross-linking among high-value docs","","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\PollingGameApp.core.001.md"
"SnapGoal.core.001","SnapGoal","G:\Development\20_Staging\SnapGoal","Medium","20","core","1","1","low","90","60","core-doc-modernization","1","README.md","Improve first-use readability and onboarding clarity | Tighten headings, structure, and opening summaries | Clarify architecture, setup, and contributor guidance | Strengthen cross-linking among high-value docs","","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\SnapGoal.core.001.md"
"GitHubRepoManagerDashboard.reference.001","GitHubRepoManagerDashboard","G:\Development\20_Staging\GitHubRepoManagerDashboard","High","40","reference","3","1","low","90","60","reference-doc-normalization","1","API_REFERENCE.md","Normalize structure and terminology across reference docs | Improve scanability with disciplined headings and tables where useful | Reduce ambiguity while preserving technical precision | Keep formatting consistent and easy to navigate","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\GitHubRepoManagerDashboard.reference.001.md"
"UnifiedAIToolbox.general.019","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","19","medium","180","59","general-doc-improvement","4","docs\archive\telemetry.md; docs\archive\telemetry\TELEMETRY_AND_AI_INSIGHTS.md; docs\archive\telemetry\TELEMETRY_USER_GUIDE.md; docs\archive\ux\00-stack-discovery.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.019.md"
"2026MiddleEastWar.operational.001","2026MiddleEastWar","G:\Development\20_Staging\2026MiddleEastWar","Medium","30","operational","2","1","low","90","58","operational-doc-clarification","1","outputs\neighborhood_runbook.md","Make procedures easier to follow and verify | Clarify troubleshooting steps, warnings, and prerequisites | Reduce ambiguity in operational flows and runbooks | Improve scanability for maintenance and support use","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\2026MiddleEastWar.operational.001.md"
"UnifiedAIToolbox.general.020","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","20","medium","180","57","general-doc-improvement","4","docs\archive\ux\02-journey-map.md; docs\archive\ux\04-simulation-results.md; docs\archive\ux\05-friction-log.md; docs\archive\ux\06-validation.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.020.md"
"SampleDashboardReact.general.001","SampleDashboardReact","G:\Development\20_Staging\SampleDashboardReact","High","45","general","4","1","low","90","57","general-doc-improvement","2","docs\test-plan.md; README_addon.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","docs folder exists without docs/index.md","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\SampleDashboardReact.general.001.md"
"UnifiedAIToolbox.general.021","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","21","medium","180","55","general-doc-improvement","4","docs\CONCEPTUAL_MODEL_CONTRACT.md; docs\concierge_loop.md; docs\Concierge_MajorVersion_UpgradePromptChain.md; docs\IMPLEMENTATION_SUMMARY.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.021.md"
"AI-Orchestration.general.001","AI-Orchestration","G:\Development\20_Staging\AI-Orchestration","High","40","general","4","1","medium","180","55","general-doc-improvement","4",".github\copilot-instructions.md; DEPLOYMENT_BRANCH_FIX.md; DEPLOYMENT_INSTRUCTIONS.md; DEPLOYMENT_SUMMARY.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\AI-Orchestration.general.001.md"
"GitHubRepoManagerDashboard.general.001","GitHubRepoManagerDashboard","G:\Development\20_Staging\GitHubRepoManagerDashboard","High","40","general","4","1","medium","180","55","general-doc-improvement","4","CODE_REVIEW.md; IMPLEMENTATION_GUIDE.md; IMPLEMENTATION_SUMMARY.md; powerbi\AdvancedQueries.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\GitHubRepoManagerDashboard.general.001.md"
"UnifiedAIToolbox.general.022","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","22","medium","180","53","general-doc-improvement","4","docs\knowledge.md; docs\management-team\prompts\commissioner.md; docs\management-team\prompts\concierge.md; docs\management-team\prompts\knowledge.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.022.md"
"AI-Orchestration.general.002","AI-Orchestration","G:\Development\20_Staging\AI-Orchestration","High","40","general","4","2","medium","180","53","general-doc-improvement","4","EXAMPLE.md; GITHUB_ACTIONS_TEST_SUMMARY.md; GITHUB_PAGES_FIX.md; MERGE_SUMMARY.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\AI-Orchestration.general.002.md"
"AI_PromptRefiner_GUI.general.001","AI_PromptRefiner_GUI","G:\Development\20_Staging\AI_PromptRefiner_GUI","High","40","general","4","1","low","90","52","general-doc-improvement","2","CLAUDE_MIGRATION.md; TRANSPARENCY_TEST_GUIDE.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\AI_PromptRefiner_GUI.general.001.md"
"PromptRefiner_GUI.general.001","PromptRefiner_GUI","G:\Development\20_Staging\PromptRefiner_GUI","High","40","general","4","1","low","90","52","general-doc-improvement","2","CLAUDE_MIGRATION.md; TRANSPARENCY_TEST_GUIDE.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\PromptRefiner_GUI.general.001.md"
"UnifiedAIToolbox.general.023","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","23","medium","180","51","general-doc-improvement","4","docs\management-team\prompts\overseer.md; docs\MCP_IMPLEMENTATION_SUMMARY.md; docs\MCP_LIBRARY_STATUS.md; docs\MCP_REMAINING_TASKS.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.023.md"
"AI-Orchestration.general.003","AI-Orchestration","G:\Development\20_Staging\AI-Orchestration","High","40","general","4","3","medium","180","51","general-doc-improvement","4","MilestoneDashboard\DEPLOYMENT.md; MilestoneDashboard\TEST_DOCUMENTATION.md; MilestoneDashboard\UX_MODERNIZATION.md; POST_MERGE_CHECKLIST.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\AI-Orchestration.general.003.md"
"GitHubRepoManagerDashboard.general.002","GitHubRepoManagerDashboard","G:\Development\20_Staging\GitHubRepoManagerDashboard","High","40","general","4","2","low","90","50","general-doc-improvement","2","PROJECT_PLAN.md; QUICK_START.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\GitHubRepoManagerDashboard.general.002.md"
"UnifiedAIToolbox.general.024","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","24","medium","180","49","general-doc-improvement","4","docs\mcp\governance.md; docs\mcp\library.md; docs\mcp\registry-ingestion.md; docs\MIGRATION.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.024.md"
"AI_PromptRefiner_GUI.archival.001","AI_PromptRefiner_GUI","G:\Development\20_Staging\AI_PromptRefiner_GUI","High","40","archival","5","1","low","90","48","archival-doc-tidy-pass","1","CHANGELOG.md","Clarify status and intent of planning or historical docs | Trim noise and improve readability without over-investing | Flag stale or speculative content for review | Preserve useful historical context while reducing clutter","","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\AI_PromptRefiner_GUI.archival.001.md"
"AI-Orchestration.archival.001","AI-Orchestration","G:\Development\20_Staging\AI-Orchestration","High","40","archival","5","1","low","90","48","archival-doc-tidy-pass","1","IMPLEMENTATION_NOTES.md","Clarify status and intent of planning or historical docs | Trim noise and improve readability without over-investing | Flag stale or speculative content for review | Preserve useful historical context while reducing clutter","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\AI-Orchestration.archival.001.md"
"GitHubRepoManagerDashboard.archival.001","GitHubRepoManagerDashboard","G:\Development\20_Staging\GitHubRepoManagerDashboard","High","40","archival","5","1","low","90","48","archival-doc-tidy-pass","1","ROADMAP_SUMMARY.md","Clarify status and intent of planning or historical docs | Trim noise and improve readability without over-investing | Flag stale or speculative content for review | Preserve useful historical context while reducing clutter","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\GitHubRepoManagerDashboard.archival.001.md"
"PromptRefiner_GUI.archival.001","PromptRefiner_GUI","G:\Development\20_Staging\PromptRefiner_GUI","High","40","archival","5","1","low","90","48","archival-doc-tidy-pass","1","CHANGELOG.md","Clarify status and intent of planning or historical docs | Trim noise and improve readability without over-investing | Flag stale or speculative content for review | Preserve useful historical context while reducing clutter","","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\PromptRefiner_GUI.archival.001.md"
"UnifiedAIToolbox.general.025","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","25","medium","180","47","general-doc-improvement","4","docs\observability\app-factory-vs-concierge.md; docs\UnifiedAIToolbox-Repo-Guide.md; examples\pr_publisher\pr.md; examples\run-ui-validate-2026-02-08T13-52-50-181Z-2c9301-artifacts\ARTIFACT_INGEST_REPORT.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.025.md"
"AI-Orchestration.general.004","AI-Orchestration","G:\Development\20_Staging\AI-Orchestration","High","40","general","4","4","low","90","46","general-doc-improvement","1","PR_SUMMARY.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\AI-Orchestration.general.004.md"
